Id. Cliente,,Provincia
1000100440,28850,Madrid
1000100595,28850,Madrid
1000100659,28850,Madrid
1000101157,28850,Madrid
1000101219,28850,Madrid
1000101567,28850,Madrid
1000102197,28850,Madrid
1000064225,28860,Madrid
1000068212,28860,Madrid
1000069992,28860,Madrid
1000082472,28860,Madrid
1000101986,28860,Madrid
40891,28880,Madrid
41421,28880,Madrid
1000100171,28880,Madrid
1000080409,28890,Madrid
1000076754,28891,Madrid
1000081346,28891,Madrid
2811,28901,Madrid
6476,28901,Madrid
36587,28901,Madrid
1000080364,28901,Madrid
1000080819,28901,Madrid
1000081058,28901,Madrid
1000082097,28901,Madrid
1000082690,28901,Madrid
1000102215,28901,Madrid
7941,28902,Madrid
21511,28902,Madrid
35425,28902,Madrid
42350,28902,Madrid
42600,28902,Madrid
1000081847,28902,Madrid
1000081851,28902,Madrid
1000102095,28902,Madrid
7304,28903,Madrid
27364,28903,Madrid
37409,28903,Madrid
1000061370,28903,Madrid
1000080147,28903,Madrid
1000080285,28903,Madrid
1000080509,28903,Madrid
1000082679,28903,Madrid
1000100210,28903,Madrid
1000100316,28903,Madrid
1000100330,28903,Madrid
1000100582,28903,Madrid
1000101082,28903,Madrid
1000102345,28903,Madrid
4668,28904,Madrid
41368,28904,Madrid
1000079729,28904,Madrid
24993,28905,Madrid
25698,28905,Madrid
40604,28905,Madrid
42778,28905,Madrid
43315,28905,Madrid
1000078242,28905,Madrid
1000080981,28905,Madrid
1000082384,28905,Madrid
1000101569,28905,Madrid
1000080419,28906,Madrid
42892,28907,Madrid
1000065895,28907,Madrid
1000082538,28907,Madrid
2604,28911,Madrid
11388,28911,Madrid
25640,28911,Madrid
37849,28911,Madrid
41658,28911,Madrid
42428,28911,Madrid
42523,28911,Madrid
1000065263,28911,Madrid
1000077968,28911,Madrid
1000079758,28911,Madrid
1000082764,28911,Madrid
1000102132,28911,Madrid
1000102330,28911,Madrid
4156,28912,Madrid
7932,28912,Madrid
28215,28912,Madrid
36908,28912,Madrid
42097,28912,Madrid
1000064679,28912,Madrid
1000079629,28912,Madrid
1000080380,28912,Madrid
1000102233,28913,Madrid
43145,28914,Madrid
1000080289,28914,Madrid
2975,28915,Madrid
10263,28915,Madrid
16679,28915,Madrid
16707,28915,Madrid
28469,28915,Madrid
41369,28915,Madrid
41923,28915,Madrid
42046,28915,Madrid
42471,28915,Madrid
43122,28915,Madrid
1000041032,28915,Madrid
1000079961,28915,Madrid
1000080585,28915,Madrid
1000081372,28915,Madrid
1000100593,28915,Madrid
2441,28916,Madrid
2861,28916,Madrid
11661,28916,Madrid
1000081302,28916,Madrid
1000102290,28916,Madrid
1000100519,28917,Madrid
1000072966,28918,Madrid
1000073586,28919,Madrid
2959,28921,Madrid
8896,28921,Madrid
19550,28921,Madrid
19583,28921,Madrid
28057,28921,Madrid
31916,28921,Madrid
34679,28921,Madrid
36583,28921,Madrid
42197,28921,Madrid
42390,28921,Madrid
42628,28921,Madrid
43205,28921,Madrid
1000079027,28921,Madrid
1000079046,28921,Madrid
1000080365,28921,Madrid
1000080620,28921,Madrid
1000081135,28921,Madrid
1000081143,28921,Madrid
1000081861,28921,Madrid
1000082189,28921,Madrid
1000100129,28921,Madrid
1000100562,28921,Madrid
1000102281,28921,Madrid
1000102439,28921,Madrid
11667,28922,Madrid
1000061922,28922,Madrid
1000070938,28922,Madrid
1000071606,28922,Madrid
1000081529,28922,Madrid
1000082523,28922,Madrid
1000082689,28922,Madrid
1000100495,28922,Madrid
1000102055,28922,Madrid
25795,28923,Madrid
1000081006,28923,Madrid
1000082349,28923,Madrid
1000082612,28923,Madrid
1000101837,28923,Madrid
2503,28924,Madrid
21480,28924,Madrid
22035,28924,Madrid
25192,28924,Madrid
26468,28924,Madrid
30059,28924,Madrid
40766,28924,Madrid
42706,28924,Madrid
1000079369,28924,Madrid
1000080429,28924,Madrid
1000080487,28924,Madrid
1000082202,28924,Madrid
1000100606,28924,Madrid
1000102060,28924,Madrid
8438,28925,Madrid
29107,28925,Madrid
40767,28925,Madrid
1000064972,28925,Madrid
1000077470,28925,Madrid
1000078768,28925,Madrid
1000079205,28925,Madrid
1000081608,28925,Madrid
1000101548,28925,Madrid
1000101929,28925,Madrid
18690,28931,Madrid
25391,28931,Madrid
27852,28931,Madrid
34671,28931,Madrid
1000064338,28931,Madrid
1000077442,28931,Madrid
1000077497,28931,Madrid
1000081504,28931,Madrid
1000082598,28931,Madrid
41909,28932,Madrid
1000075405,28932,Madrid
7250,28933,Madrid
10445,28933,Madrid
11592,28933,Madrid
27759,28933,Madrid
29843,28933,Madrid
1000073971,28933,Madrid
1000080180,28933,Madrid
1000081380,28933,Madrid
1000082034,28933,Madrid
16684,28934,Madrid
24735,28934,Madrid
31379,28934,Madrid
1000064201,28934,Madrid
1000066469,28934,Madrid
1000082054,28934,Madrid
1000082779,28934,Madrid
1000102478,28934,Madrid
16880,28935,Madrid
25567,28935,Madrid
26148,28935,Madrid
35226,28935,Madrid
35544,28935,Madrid
1000076639,28935,Madrid
1000080259,28935,Madrid
1000101185,28935,Madrid
1000101676,28935,Madrid
1000102337,28935,Madrid
1000102448,28935,Madrid
23069,28936,Madrid
1000080261,28936,Madrid
1000080646,28936,Madrid
1000081838,28936,Madrid
1000082410,28936,Madrid
1000101867,28936,Madrid
23557,28937,Madrid
26221,28937,Madrid
30582,28937,Madrid
40358,28937,Madrid
42793,28937,Madrid
43319,28937,Madrid
1000077036,28937,Madrid
1000079848,28937,Madrid
1000080274,28937,Madrid
1000081569,28937,Madrid
1000101870,28937,Madrid
4807,28938,Madrid
6330,28938,Madrid
23468,28938,Madrid
43321,28938,Madrid
1000080690,28938,Madrid
1000082536,28938,Madrid
1000102182,28938,Madrid
1000102203,28938,Madrid
33915,28939,Madrid
36027,28939,Madrid
1000078425,28939,Madrid
1000079678,28939,Madrid
1000081293,28939,Madrid
1000101090,28939,Madrid
2753,28940,Madrid
2873,28940,Madrid
4549,28940,Madrid
4797,28940,Madrid
11373,28940,Madrid
21812,28940,Madrid
9816,28941,Madrid
31610,28941,Madrid
1000080831,28941,Madrid
1000082394,28941,Madrid
1000082522,28941,Madrid
1000100558,28941,Madrid
15330,28942,Madrid
19211,28942,Madrid
36869,28942,Madrid
43143,28942,Madrid
1000065702,28942,Madrid
1000069727,28942,Madrid
9546,28943,Madrid
15670,28943,Madrid
34349,28943,Madrid
41736,28943,Madrid
42220,28943,Madrid
1000082716,28943,Madrid
1000100433,28943,Madrid
28588,28944,Madrid
29318,28944,Madrid
37958,28944,Madrid
42881,28944,Madrid
1000079930,28944,Madrid
1000080436,28944,Madrid
1000100474,28944,Madrid
1000100999,28944,Madrid
1000102049,28944,Madrid
27145,28945,Madrid
29597,28945,Madrid
1000064563,28945,Madrid
1000080320,28945,Madrid
1000080603,28945,Madrid
1000082019,28945,Madrid
1000100432,28945,Madrid
1000101714,28945,Madrid
1000102346,28945,Madrid
22517,28970,Madrid
37571,28970,Madrid
37980,28970,Madrid
1000082238,28970,Madrid
1000100427,28970,Madrid
1000077002,28971,Madrid
1000080994,28971,Madrid
1000100660,28971,Madrid
40841,28977,Madrid
39600,28978,Madrid
31343,28979,Madrid
4237,28980,Madrid
25515,28980,Madrid
26168,28980,Madrid
34933,28980,Madrid
1000061512,28980,Madrid
1000068168,28980,Madrid
35105,28981,Madrid
42103,28981,Madrid
1000069410,28981,Madrid
1000069541,28981,Madrid
1000071392,28981,Madrid
1000080470,28981,Madrid
1000102108,28981,Madrid
1000075173,28982,Madrid
1000076267,28982,Madrid
1000079815,28982,Madrid
1000081513,28982,Madrid
1000081857,28982,Madrid
1000101585,28982,Madrid
1000071393,28983,Madrid
1000071394,28983,Madrid
43072,28990,Madrid
29973,28991,Madrid
1000073887,28991,Madrid
16752,29001,Málaga
42148,29001,Málaga
1000082647,29001,Málaga
1000102437,29001,Málaga
2913,29002,Málaga
3142,29002,Málaga
3161,29002,Málaga
3343,29002,Málaga
9576,29002,Málaga
11498,29002,Málaga
23508,29002,Málaga
28463,29002,Málaga
31263,29002,Málaga
34704,29002,Málaga
39184,29002,Málaga
42006,29002,Málaga
42755,29002,Málaga
43060,29002,Málaga
1000082030,29002,Málaga
1000101764,29002,Málaga
1000102067,29002,Málaga
3560,29003,Málaga
25450,29003,Málaga
31323,29003,Málaga
41332,29003,Málaga
41887,29003,Málaga
42121,29003,Málaga
42310,29003,Málaga
43136,29003,Málaga
1000070553,29003,Málaga
1000077820,29003,Málaga
1000080508,29003,Málaga
1000081999,29003,Málaga
1000102026,29003,Málaga
6734,29004,Málaga
8362,29004,Málaga
41671,29004,Málaga
1000076258,29004,Málaga
1000079231,29004,Málaga
1000080215,29004,Málaga
1000080531,29004,Málaga
1000102074,29004,Málaga
7892,29005,Málaga
11576,29005,Málaga
20164,29005,Málaga
3158,29006,Málaga
3253,29006,Málaga
3545,29006,Málaga
26765,29006,Málaga
41955,29006,Málaga
42071,29006,Málaga
42324,29006,Málaga
42809,29006,Málaga
43227,29006,Málaga
1000079195,29006,Málaga
1000079620,29006,Málaga
1000080029,29006,Málaga
1000080232,29006,Málaga
1000080807,29006,Málaga
1000082709,29006,Málaga
1000100951,29006,Málaga
1000102058,29006,Málaga
1000102094,29006,Málaga
3534,29007,Málaga
6278,29007,Málaga
7777,29007,Málaga
8724,29007,Málaga
35558,29007,Málaga
37120,29007,Málaga
37636,29007,Málaga
1000078816,29007,Málaga
1000079190,29007,Málaga
1000080721,29007,Málaga
1000080809,29007,Málaga
1000081556,29007,Málaga
1000081729,29007,Málaga
1000081741,29007,Málaga
1000082198,29007,Málaga
1000101691,29007,Málaga
17168,29008,Málaga
27047,29008,Málaga
1000080978,29008,Málaga
20758,29009,Málaga
1000082732,29009,Málaga
1000101086,29009,Málaga
3358,29010,Málaga
3607,29010,Málaga
8182,29010,Málaga
10366,29010,Málaga
17751,29010,Málaga
29680,29010,Málaga
32190,29010,Málaga
37738,29010,Málaga
42548,29010,Málaga
42756,29010,Málaga
1000071799,29010,Málaga
1000080728,29010,Málaga
1000082727,29010,Málaga
1000101127,29010,Málaga
1000101554,29010,Málaga
1000101784,29010,Málaga
1000102105,29010,Málaga
1000102444,29010,Málaga
2946,29011,Málaga
18427,29011,Málaga
24229,29011,Málaga
24916,29011,Málaga
35407,29011,Málaga
1000100286,29011,Málaga
1000101653,29011,Málaga
3242,29012,Málaga
1000080764,29012,Málaga
1000081364,29012,Málaga
3264,29013,Málaga
30313,29013,Málaga
1000102264,29013,Málaga
37803,29014,Málaga
38578,29014,Málaga
43104,29014,Málaga
1000068522,29014,Málaga
1000081338,29014,Málaga
1000100150,29014,Málaga
1000102303,29014,Málaga
42113,29015,Málaga
1000102332,29015,Málaga
3157,29016,Málaga
3168,29016,Málaga
3239,29016,Málaga
40446,29016,Málaga
41460,29016,Málaga
41706,29016,Málaga
1000077824,29016,Málaga
1000081910,29016,Málaga
1000100386,29016,Málaga
1000102210,29016,Málaga
9367,29017,Málaga
17196,29017,Málaga
39718,29017,Málaga
1000102112,29017,Málaga
1000102348,29017,Málaga
6147,29018,Málaga
1000100254,29018,Málaga
1000102480,29018,Málaga
3300,29100,Málaga
37851,29100,Málaga
1000073390,29100,Málaga
1000082650,29100,Málaga
1000101759,29100,Málaga
43037,29110,Málaga
2928,29120,Málaga
3218,29120,Málaga
1000063705,29120,Málaga
1000072100,29120,Málaga
35373,29130,Málaga
1000061999,29130,Málaga
1000067996,29130,Málaga
1000075811,29130,Málaga
1000102167,29130,Málaga
34391,29140,Málaga
40617,29140,Málaga
1000102419,29140,Málaga
1000101731,29160,Málaga
1000101732,29160,Málaga
3327,29190,Málaga
1000072593,29190,Málaga
1000081730,29190,Málaga
1000102263,29190,Málaga
2995,29200,Málaga
11697,29200,Málaga
30284,29200,Málaga
42807,29200,Málaga
1000073543,29200,Málaga
1000076753,29200,Málaga
1000077064,29200,Málaga
1000078356,29200,Málaga
1000100411,29200,Málaga
1000102025,29200,Málaga
1000080505,29210,Málaga
1000080010,29230,Málaga
3180,29312,Málaga
1000081862,29312,Málaga
42940,29320,Málaga
1000081843,29320,Málaga
6829,29327,Málaga
3210,29400,Málaga
28972,29400,Málaga
35618,29400,Málaga
1000080513,29400,Málaga
1000080553,29400,Málaga
1000081702,29400,Málaga
1000101979,29400,Málaga
1000102363,29410,Málaga
1000082541,29500,Málaga
1000101940,29532,Málaga
33395,29570,Málaga
20676,29580,Málaga
42015,29580,Málaga
28763,29590,Málaga
3178,29600,Málaga
3182,29600,Málaga
19491,29600,Málaga
22876,29600,Málaga
22959,29600,Málaga
26447,29600,Málaga
30864,29600,Málaga
33768,29600,Málaga
35774,29600,Málaga
1000067530,29600,Málaga
1000070551,29600,Málaga
41391,29601,Málaga
43169,29601,Málaga
1000074737,29601,Málaga
1000075334,29601,Málaga
1000075900,29601,Málaga
1000077082,29601,Málaga
1000080226,29601,Málaga
1000080324,29601,Málaga
1000081936,29601,Málaga
1000082232,29601,Málaga
1000100337,29601,Málaga
1000100479,29601,Málaga
7966,29602,Málaga
38758,29602,Málaga
42911,29602,Málaga
1000065575,29602,Málaga
1000076301,29602,Málaga
1000080154,29602,Málaga
1000080343,29602,Málaga
1000082751,29602,Málaga
1000102223,29602,Málaga
8173,29603,Málaga
1000080043,29603,Málaga
1000102008,29603,Málaga
41065,29604,Málaga
25889,29620,Málaga
27059,29620,Málaga
41479,29620,Málaga
43281,29620,Málaga
1000060078,29620,Málaga
1000080857,29620,Málaga
1000081739,29620,Málaga
1000101221,29620,Málaga
1000101997,29620,Málaga
1000102174,29620,Málaga
43298,29630,Málaga
1000101686,29630,Málaga
20681,29631,Málaga
41977,29631,Málaga
42002,29631,Málaga
1000071580,29631,Málaga
1000078256,29631,Málaga
1000080456,29631,Málaga
1000082273,29631,Málaga
1000101208,29631,Málaga
1000101991,29631,Málaga
14613,29639,Málaga
7434,29640,Málaga
29258,29640,Málaga
30980,29640,Málaga
31386,29640,Málaga
32316,29640,Málaga
42799,29640,Málaga
43148,29640,Málaga
1000061988,29640,Málaga
1000065838,29640,Málaga
1000068579,29640,Málaga
1000081518,29640,Málaga
1000081738,29640,Málaga
1000081973,29640,Málaga
1000082215,29640,Málaga
1000101966,29640,Málaga
1000101967,29640,Málaga
1000102265,29640,Málaga
5699,29649,Málaga
1000076169,29649,Málaga
1000077024,29649,Málaga
1000077031,29649,Málaga
40373,29650,Málaga
42543,29650,Málaga
43141,29650,Málaga
33134,29651,Málaga
1000076218,29651,Málaga
1000079391,29651,Málaga
1000082121,29651,Málaga
9785,29660,Málaga
16756,29660,Málaga
31847,29660,Málaga
1000074916,29660,Málaga
1000081242,29660,Málaga
2931,29670,Málaga
3583,29670,Málaga
5922,29670,Málaga
26532,29670,Málaga
27709,29670,Málaga
30554,29670,Málaga
35983,29670,Málaga
41524,29670,Málaga
42347,29670,Málaga
1000057456,29670,Málaga
1000071100,29670,Málaga
1000073861,29670,Málaga
1000081743,29670,Málaga
1000102270,29670,Málaga
3153,29680,Málaga
24902,29680,Málaga
30338,29680,Málaga
35210,29680,Málaga
43135,29680,Málaga
1000068004,29680,Málaga
1000070872,29680,Málaga
1000078820,29680,Málaga
1000081008,29680,Málaga
1000101802,29680,Málaga
3478,29692,Málaga
27224,29692,Málaga
1000081987,29692,Málaga
1000082762,29692,Málaga
3215,29700,Málaga
18348,29700,Málaga
19777,29700,Málaga
41721,29700,Málaga
1000079412,29700,Málaga
1000082501,29700,Málaga
1000102040,29700,Málaga
17704,29710,Málaga
1000080745,29720,Málaga
1000080865,29720,Málaga
3374,29730,Málaga
6713,29730,Málaga
8663,29730,Málaga
30900,29730,Málaga
36802,29730,Málaga
37581,29730,Málaga
40649,29730,Málaga
42170,29730,Málaga
42209,29730,Málaga
42469,29730,Málaga
1000102232,29730,Málaga
1000073679,29738,Málaga
3217,29740,Málaga
3346,29740,Málaga
22710,29740,Málaga
37107,29740,Málaga
40650,29740,Málaga
42300,29740,Málaga
42389,29740,Málaga
1000073109,29740,Málaga
1000100463,29740,Málaga
1000101945,29740,Málaga
43034,29750,Málaga
28633,29754,Málaga
1000081532,29770,Málaga
30731,29780,Málaga
31478,29780,Málaga
40651,29780,Málaga
42614,29780,Málaga
1000062893,29780,Málaga
1000081379,29780,Málaga
1000081740,29780,Málaga
1000101020,29780,Málaga
1000080069,29793,Málaga
1419,30001,Murcia
28965,30001,Murcia
43046,30001,Murcia
1000060562,30001,Murcia
1000073670,30001,Murcia
1000077081,30001,Murcia
1000077111,30001,Murcia
1000081198,30001,Murcia
1000081674,30001,Murcia
1000100138,30001,Murcia
1000101474,30001,Murcia
1426,30002,Murcia
11424,30002,Murcia
1000043280,30002,Murcia
1000069917,30002,Murcia
1000074205,30002,Murcia
1000074750,30002,Murcia
1000080545,30002,Murcia
1000081988,30002,Murcia
1000082345,30002,Murcia
1000082776,30002,Murcia
1000101776,30002,Murcia
5769,30003,Murcia
1000078099,30003,Murcia
15331,30004,Murcia
19672,30004,Murcia
41673,30004,Murcia
1000058623,30004,Murcia
1000076266,30004,Murcia
1000081074,30004,Murcia
1000081399,30004,Murcia
1000081764,30004,Murcia
1000082127,30004,Murcia
1452,30005,Murcia
23333,30005,Murcia
1000079173,30005,Murcia
1000079248,30005,Murcia
1000081501,30005,Murcia
1000101996,30005,Murcia
6574,30006,Murcia
3383,30007,Murcia
29235,30007,Murcia
42951,30007,Murcia
43245,30007,Murcia
1000067847,30007,Murcia
1000071572,30007,Murcia
1000075213,30007,Murcia
1000079067,30007,Murcia
1000079460,30007,Murcia
1000080004,30007,Murcia
1000082101,30007,Murcia
1000082431,30007,Murcia
1000082524,30007,Murcia
1000100456,30007,Murcia
1000100554,30007,Murcia
1000100974,30007,Murcia
1430,30008,Murcia
3516,30008,Murcia
17716,30008,Murcia
27289,30008,Murcia
28005,30008,Murcia
35398,30008,Murcia
1000059065,30008,Murcia
1000068519,30008,Murcia
1000069519,30008,Murcia
1000079031,30008,Murcia
1000081716,30008,Murcia
1000081849,30008,Murcia
1000100443,30008,Murcia
1000100466,30008,Murcia
1000100900,30008,Murcia
1000101812,30008,Murcia
1000101964,30008,Murcia
1000102235,30008,Murcia
1421,30009,Murcia
1433,30009,Murcia
1461,30009,Murcia
9835,30009,Murcia
28472,30009,Murcia
41796,30009,Murcia
42987,30009,Murcia
1000074204,30009,Murcia
1000078521,30009,Murcia
1000079684,30009,Murcia
1000080082,30009,Murcia
1000081908,30009,Murcia
1000081975,30009,Murcia
1000082691,30009,Murcia
1000081433,30010,Murcia
1000100484,30010,Murcia
32225,30011,Murcia
33096,30011,Murcia
1000081070,30011,Murcia
34012,30012,Murcia
1000079265,30012,Murcia
1000080812,30012,Murcia
3447,30100,Murcia
42779,30100,Murcia
1000081332,30100,Murcia
1000082607,30100,Murcia
42887,30110,Murcia
1000082431,30110,Murcia
1000080767,30110,Murcia
1000082432,30110,Murcia
26093,30120,Murcia
1000066514,30140,Murcia
1000100405,30140,Murcia
1000100995,30140,Murcia
1000101079,30140,Murcia
21444,30150,Murcia
1000077452,30150,Murcia
1000078623,30150,Murcia
11545,30152,Murcia
33520,30161,Murcia
1000081258,30163,Murcia
28985,30168,Murcia
1000079355,30169,Murcia
1000080373,30191,Murcia
20656,30201,Murcia
22795,30201,Murcia
31193,30201,Murcia
40900,30201,Murcia
42233,30201,Murcia
1000080383,30201,Murcia
1000081335,30201,Murcia
1000100468,30201,Murcia
30934,30202,Murcia
1000076746,30202,Murcia
1000081699,30202,Murcia
1416,30203,Murcia
3386,30203,Murcia
26769,30203,Murcia
33260,30203,Murcia
42496,30203,Murcia
1000077018,30203,Murcia
1000079760,30203,Murcia
1000081263,30203,Murcia
1000101596,30203,Murcia
1000101767,30203,Murcia
19531,30204,Murcia
34482,30204,Murcia
1000075931,30204,Murcia
1000080580,30204,Murcia
1000081700,30204,Murcia
1000081935,30204,Murcia
1000101097,30204,Murcia
1000102331,30204,Murcia
1000063808,30205,Murcia
1000069114,30205,Murcia
1000100584,30205,Murcia
1000077338,30300,Murcia
1000101078,30300,Murcia
1428,30310,Murcia
17544,30310,Murcia
21582,30310,Murcia
30910,30310,Murcia
1000081197,30310,Murcia
1000100391,30310,Murcia
1000101183,30310,Murcia
26571,30319,Murcia
15855,30320,Murcia
27897,30330,Murcia
22206,30360,Murcia
1000069115,30360,Murcia
1000063573,30380,Murcia
1000102294,30385,Murcia
1451,30394,Murcia
1460,30400,Murcia
6731,30400,Murcia
21097,30400,Murcia
1000076107,30400,Murcia
1000081500,30400,Murcia
1000082770,30400,Murcia
1000100640,30400,Murcia
1000102142,30400,Murcia
1000102451,30400,Murcia
1000102482,30400,Murcia
33366,30420,Murcia
1000078414,30420,Murcia
1000102428,30430,Murcia
1394,30500,Murcia
1420,30500,Murcia
30620,30500,Murcia
31701,30500,Murcia
37298,30500,Murcia
39699,30500,Murcia
42420,30500,Murcia
1000063952,30500,Murcia
1000077887,30500,Murcia
1000079013,30500,Murcia
1000100576,30500,Murcia
1000101936,30500,Murcia
1000102435,30500,Murcia
25315,30506,Murcia
1000081011,30509,Murcia
3418,30510,Murcia
41637,30510,Murcia
43068,30510,Murcia
1000065897,30510,Murcia
1000081956,30510,Murcia
1000082180,30510,Murcia
1000100166,30510,Murcia
22134,30520,Murcia
1000082070,30520,Murcia
1000101547,30520,Murcia
1434,30530,Murcia
33786,30530,Murcia
1000081268,30530,Murcia
1000100615,30530,Murcia
1000102103,30530,Murcia
7670,30540,Murcia
1000079864,30540,Murcia
1000079765,30560,Murcia
1000102184,30562,Murcia
1000069022,30564,Murcia
6525,30565,Murcia
1000077938,30565,Murcia
1000081047,30565,Murcia
1000101460,30565,Murcia
1000100120,30570,Murcia
1000100616,30570,Murcia
43045,30591,Murcia
1000082332,30591,Murcia
1392,30593,Murcia
1000042053,30600,Murcia
1000081374,30600,Murcia
1000100387,30600,Murcia
1000101772,30600,Murcia
15394,30609,Murcia
1000100619,30620,Murcia
1000100620,30620,Murcia
1000082562,30640,Murcia
29855,30700,Murcia
35359,30700,Murcia
1000044587,30700,Murcia
1000081640,30700,Murcia
1000101590,30700,Murcia
1000081225,30710,Murcia
1000082417,30710,Murcia
40218,30730,Murcia
1000059752,30730,Murcia
1000064359,30730,Murcia
1000101787,30730,Murcia
33180,30740,Murcia
40583,30740,Murcia
1000078320,30740,Murcia
1000081943,30740,Murcia
1000082208,30740,Murcia
1477,30800,Murcia
6742,30800,Murcia
27726,30800,Murcia
29344,30800,Murcia
35202,30800,Murcia
41789,30800,Murcia
1000078691,30800,Murcia
1000080425,30800,Murcia
1000101602,30800,Murcia
1000081409,30813,Murcia
6479,30816,Murcia
19527,30820,Murcia
43017,30820,Murcia
1000036781,30820,Murcia
1000078609,30820,Murcia
1000080026,30820,Murcia
1000081253,30820,Murcia
1000100661,30820,Murcia
1000080116,30830,Murcia
8104,30833,Murcia
34416,30833,Murcia
1000079602,30833,Murcia
1000082279,30833,Murcia
23908,30840,Murcia
42663,30840,Murcia
43280,30840,Murcia
1000080600,30840,Murcia
26085,30850,Murcia
1000078829,30850,Murcia
1000079973,30860,Murcia
1000080495,30860,Murcia
1000081885,30860,Murcia
1000080986,30870,Murcia
24722,30880,Murcia
43225,30880,Murcia
1000060172,30880,Murcia
1000081771,30880,Murcia
1000101559,30880,Murcia
40710,30890,Murcia
1000081236,30890,Murcia
1000081977,30890,Murcia
1000079944,30891,Murcia
8702,31001,Navarra
1314,31002,Navarra
21108,31002,Navarra
31978,31002,Navarra
37992,31002,Navarra
1000082156,31002,Navarra
1000100567,31002,Navarra
1000102315,31002,Navarra
1311,31003,Navarra
11518,31003,Navarra
16372,31003,Navarra
36492,31003,Navarra
1000076396,31003,Navarra
1000080055,31003,Navarra
1000082478,31003,Navarra
1000082684,31003,Navarra
1000101810,31003,Navarra
1246,31004,Navarra
6007,31004,Navarra
1000078496,31004,Navarra
1274,31005,Navarra
9605,31005,Navarra
1000082261,31005,Navarra
16646,31006,Navarra
42937,31006,Navarra
1236,31007,Navarra
7094,31007,Navarra
9278,31007,Navarra
10037,31007,Navarra
40248,31007,Navarra
1000074680,31007,Navarra
1000078364,31007,Navarra
1000080041,31007,Navarra
1000080110,31007,Navarra
1000101112,31007,Navarra
1238,31008,Navarra
1643,31008,Navarra
21160,31008,Navarra
29172,31008,Navarra
31220,31008,Navarra
37453,31008,Navarra
37601,31008,Navarra
39982,31008,Navarra
1000076337,31008,Navarra
1000078346,31008,Navarra
1000080200,31008,Navarra
1000081413,31008,Navarra
1000102171,31008,Navarra
1000102205,31008,Navarra
29968,31009,Navarra
1000081029,31009,Navarra
1243,31010,Navarra
11392,31010,Navarra
36544,31010,Navarra
39075,31010,Navarra
1000101859,31010,Navarra
1276,31011,Navarra
1628,31011,Navarra
1000077720,31011,Navarra
1000080194,31011,Navarra
1000101743,31011,Navarra
1000102017,31011,Navarra
1690,31012,Navarra
1000074444,31012,Navarra
29207,31013,Navarra
36746,31013,Navarra
1000081826,31013,Navarra
1000082176,31013,Navarra
7017,31014,Navarra
1000076410,31014,Navarra
1000081621,31014,Navarra
1000079174,31015,Navarra
1000102268,31015,Navarra
25398,31016,Navarra
1000041851,31016,Navarra
39329,31110,Navarra
1000081514,31110,Navarra
37396,31119,Navarra
1000080111,31180,Navarra
42852,31192,Navarra
1000082583,31192,Navarra
40578,31195,Navarra
8856,31200,Navarra
1000079701,31200,Navarra
1000081792,31200,Navarra
1000081855,31200,Navarra
1299,31300,Navarra
42914,31300,Navarra
1000057270,31300,Navarra
1000081708,31300,Navarra
1000037665,31310,Navarra
1000081031,31310,Navarra
1000080877,31350,Navarra
26119,31400,Navarra
1000100933,31400,Navarra
1262,31500,Navarra
10111,31500,Navarra
22450,31500,Navarra
24883,31500,Navarra
33750,31500,Navarra
39661,31500,Navarra
1000064902,31500,Navarra
1000075654,31500,Navarra
1000079410,31500,Navarra
1000079751,31500,Navarra
1000081128,31500,Navarra
1000081941,31500,Navarra
27948,31570,Navarra
37111,31570,Navarra
6073,31580,Navarra
1641,31587,Navarra
23542,31587,Navarra
6401,31590,Navarra
1000079033,31591,Navarra
29605,31592,Navarra
1000080861,31592,Navarra
1248,31600,Navarra
18676,31600,Navarra
32548,31600,Navarra
1686,31610,Navarra
36653,31610,Navarra
1000081327,31610,Navarra
42831,31621,Navarra
1000102505,31721,Navarra
1000082672,31770,Navarra
1528,32001,Orense
28540,32001,Orense
1000074814,32001,Orense
1624,32002,Orense
7228,32002,Orense
21246,32002,Orense
1536,32003,Orense
1592,32003,Orense
1601,32003,Orense
6917,32003,Orense
11602,32003,Orense
11664,32003,Orense
20709,32003,Orense
22815,32003,Orense
26551,32003,Orense
35275,32003,Orense
38636,32003,Orense
40190,32003,Orense
40417,32003,Orense
43102,32003,Orense
1000066104,32003,Orense
1000075908,32003,Orense
1000080127,32003,Orense
1000081870,32003,Orense
1000081925,32003,Orense
1000100207,32003,Orense
1575,32004,Orense
1000081759,32004,Orense
5615,32005,Orense
30434,32005,Orense
28083,32300,Orense
43244,32300,Orense
36422,32350,Orense
9977,32500,Orense
1000070822,32500,Orense
1589,32630,Orense
1000077559,32630,Orense
1000082703,32630,Orense
1000078524,32660,Orense
1000080250,32660,Orense
1000081648,32660,Orense
38793,32700,Orense
8441,32800,Orense
1000082088,32800,Orense
9969,32890,Orense
1000082366,32950,Orense
22597,33001,Asturias
28269,33001,Asturias
34726,33001,Asturias
43277,33001,Asturias
1000078959,33001,Asturias
1000079899,33001,Asturias
1000101800,33001,Asturias
6652,33002,Asturias
24090,33002,Asturias
29478,33002,Asturias
1000065514,33002,Asturias
1000076580,33002,Asturias
1000078735,33002,Asturias
1000080478,33002,Asturias
1000081004,33002,Asturias
1000100123,33002,Asturias
1000101832,33002,Asturias
1000102153,33002,Asturias
